filename,width,height,class,xmin,ymin,xmax,ymax
n02676566_8111.JPEG,375,500,guitar,1,1,375,499
n02676566_6909.JPEG,500,375,guitar,164,217,275,363
n02676566_6909.JPEG,500,375,guitar,124,30,185,216
n02676566_6909.JPEG,500,375,guitar,30,214,122,352
n02676566_6909.JPEG,500,375,guitar,97,211,183,343
n02676566_6909.JPEG,500,375,guitar,1,48,46,296
n02676566_6909.JPEG,500,375,guitar,43,40,112,218
n02676566_429.JPEG,432,360,guitar,223,1,370,358
n02676566_444.JPEG,600,399,guitar,185,167,598,399
n02676566_940.JPEG,320,240,guitar,1,48,320,240
n02676566_8819.JPEG,375,500,guitar,82,17,322,497
n02676566_6437.JPEG,500,322,guitar,1,55,500,322
n02676566_6683.JPEG,500,334,guitar,134,189,392,333
n02676566_2337.JPEG,211,507,guitar,9,9,204,497
n02676566_428.JPEG,100,100,guitar,29,1,69,100
n02676566_6820.JPEG,500,375,guitar,115,124,444,338
n02676566_1950.JPEG,100,100,guitar,31,4,68,95
n02676566_4943.JPEG,400,364,guitar,16,133,370,257
n02676566_1401.JPEG,228,432,guitar,47,28,181,363
n02676566_8909.JPEG,320,480,guitar,100,32,300,404
n02676566_9414.JPEG,500,333,guitar,1,1,500,333
n02676566_4313.JPEG,409,291,guitar,132,12,379,278
n02676566_8914.JPEG,500,333,guitar,44,1,500,333
n02676566_3176.JPEG,537,800,guitar,48,1,505,746
n02676566_3548.JPEG,167,400,guitar,7,4,160,397
n02676566_8174.JPEG,500,375,guitar,1,127,477,342
n02676566_6893.JPEG,500,500,guitar,1,1,478,499
n02676566_463.JPEG,217,347,guitar,3,3,201,333
n02676566_3229.JPEG,375,550,guitar,1,1,227,550
n02676566_8881.JPEG,500,330,guitar,1,1,500,330
n02676566_3510.JPEG,150,198,guitar,45,18,106,155
n02676566_3510.JPEG,150,198,guitar,34,146,134,189
n02676566_1878.JPEG,150,353,guitar,12,14,138,339
n02676566_2299.JPEG,150,142,guitar,8,8,143,134
n02676566_4059.JPEG,500,332,guitar,61,28,426,298
n02676566_1872.JPEG,266,112,guitar,18,9,246,99
n02676566_4058.JPEG,500,375,guitar,29,86,474,270
n02676566_513.JPEG,160,160,guitar,50,1,110,160
n02676566_4839.JPEG,950,561,guitar,3,1,893,561
n02676566_8084.JPEG,334,500,guitar,1,240,334,500
n02676566_8634.JPEG,334,500,guitar,40,16,282,427
n02676566_9493.JPEG,333,500,guitar,38,13,127,500
n02676566_301.JPEG,244,194,guitar,28,1,208,193
n02676566_6302.JPEG,375,500,guitar,1,2,375,500
n02676566_1465.JPEG,286,420,guitar,58,13,229,409
n02676566_8075.JPEG,500,375,guitar,1,1,500,375
n02676566_7042.JPEG,500,335,guitar,1,1,500,335
n02676566_1606.JPEG,600,450,guitar,1,1,593,434
n02676566_3957.JPEG,938,1500,guitar,365,10,916,1436
n02676566_6814.JPEG,487,500,guitar,78,263,487,426
n02676566_3346.JPEG,500,332,guitar,172,153,498,286
n02676566_6713.JPEG,375,500,guitar,90,1,297,494
n02676566_4646.JPEG,100,100,guitar,31,1,71,98
n02676566_9462.JPEG,216,199,guitar,1,1,216,199
n02676566_4321.JPEG,400,300,guitar,1,1,400,300
n02676566_8347.JPEG,344,500,guitar,22,68,318,484
n02676566_9311.JPEG,375,500,guitar,91,9,279,479
n02676566_4334.JPEG,500,387,guitar,19,3,491,375
n02676566_6438.JPEG,239,500,guitar,16,4,216,490
n02676566_6896.JPEG,500,375,guitar,1,105,500,375
n02676566_7307.JPEG,500,313,guitar,40,17,458,295
n02676566_60.JPEG,175,233,guitar,52,14,140,217
n02676566_834.JPEG,500,333,guitar,1,1,500,333
n02676566_947.JPEG,230,505,guitar,5,7,222,497
n02676566_6957.JPEG,202,500,guitar,1,1,202,499
n02676566_1651.JPEG,450,1085,guitar,22,47,430,1054
n02676566_4893.JPEG,500,375,guitar,192,43,299,308
n02676566_6563.JPEG,500,332,guitar,191,1,299,290
n02676566_6855.JPEG,500,375,guitar,1,1,149,371
n02676566_6855.JPEG,500,375,guitar,209,1,389,373
n02676566_6402.JPEG,500,326,guitar,24,49,489,318
n02676566_449.JPEG,329,500,guitar,1,1,329,500
n02676566_4145.JPEG,380,232,guitar,3,27,377,209
n02676566_3385.JPEG,500,375,guitar,1,23,473,374
n02676566_3401.JPEG,600,480,guitar,307,2,450,382
n02676566_7788.JPEG,500,333,guitar,14,20,93,305
n02676566_7788.JPEG,500,333,guitar,57,52,168,329
n02676566_7788.JPEG,500,333,guitar,125,17,212,289
n02676566_7788.JPEG,500,333,guitar,189,47,276,329
n02676566_7788.JPEG,500,333,guitar,257,5,357,323
n02676566_7788.JPEG,500,333,guitar,342,4,443,329
n02676566_1563.JPEG,303,315,guitar,18,23,289,312
n02676566_4294.JPEG,225,300,guitar,18,1,144,299
n02676566_6929.JPEG,500,334,guitar,206,1,363,334
n02676566_3536.JPEG,394,400,guitar,124,9,257,352
n02676566_9016.JPEG,500,341,guitar,164,1,500,341
n02676566_3566.JPEG,441,757,guitar,11,21,290,740
n02676566_3566.JPEG,441,757,guitar,206,21,430,667
n02676566_3629.JPEG,415,500,guitar,32,40,381,395
n02676566_8869.JPEG,500,375,guitar,1,1,265,375
n02676566_885.JPEG,500,333,guitar,1,1,500,333
n02676566_792.JPEG,291,300,guitar,8,1,281,300
n02676566_5860.JPEG,375,500,guitar,10,63,152,440
n02676566_4602.JPEG,500,335,guitar,1,1,500,335
n02676566_4697.JPEG,463,487,guitar,4,5,457,180
n02676566_4697.JPEG,463,487,guitar,1,190,463,487
n02676566_404.JPEG,200,200,guitar,2,4,197,199
n02676566_4110.JPEG,300,400,guitar,63,1,245,389
n02676566_3121.JPEG,150,180,guitar,5,5,146,175
n02676566_299.JPEG,500,197,guitar,5,4,496,191
n02676566_8993.JPEG,313,500,guitar,17,13,292,500
n02676566_8197.JPEG,500,375,guitar,1,1,500,375
n02676566_4383.JPEG,150,222,guitar,2,1,145,214
n02676566_5068.JPEG,800,2044,guitar,7,8,800,2030
n02676566_81.JPEG,333,500,guitar,1,1,333,499
n02676566_1851.JPEG,215,500,guitar,8,3,192,485
n02676566_1972.JPEG,405,405,guitar,8,3,395,399
n02676566_8298.JPEG,500,281,guitar,1,21,500,281
n02676566_6354.JPEG,500,333,guitar,1,1,500,333
n02676566_3339.JPEG,1920,2560,guitar,300,1,1355,2373
n02676566_2779.JPEG,500,375,guitar,16,24,500,260
n02676566_8694.JPEG,333,500,guitar,1,179,333,500
n02676566_8502.JPEG,327,500,guitar,87,48,323,499
n02676566_8082.JPEG,333,500,guitar,77,34,243,474
n02676566_1409.JPEG,600,800,guitar,27,1,546,771
n02676566_8352.JPEG,375,500,guitar,138,18,311,479
n02676566_1106.JPEG,367,500,guitar,19,6,199,458
n02676566_1106.JPEG,367,500,guitar,181,48,350,493
n02676566_8525.JPEG,500,375,guitar,117,1,369,371
n02676566_5466.JPEG,500,374,guitar,87,112,401,239
n02676566_6878.JPEG,398,500,guitar,23,205,298,355
n02676566_6384.JPEG,500,334,guitar,1,1,500,334
n02676566_4668.JPEG,333,500,guitar,106,82,234,355
n02676566_6694.JPEG,375,500,guitar,97,160,283,262
n02676566_656.JPEG,147,185,guitar,7,1,134,182
n02676566_8083.JPEG,500,375,guitar,1,1,369,375
n02676566_7509.JPEG,278,500,guitar,47,14,238,495
n02676566_8412.JPEG,500,375,guitar,1,1,500,375
n02676566_8270.JPEG,500,375,guitar,182,1,465,343
n02676566_7059.JPEG,309,392,guitar,10,76,265,189
n02676566_672.JPEG,200,200,guitar,62,4,137,195
n02676566_399.JPEG,500,332,guitar,1,1,500,332
n02676566_529.JPEG,334,500,guitar,1,1,334,500
n02676566_7317.JPEG,288,500,guitar,19,1,288,500
n02676566_4430.JPEG,520,848,guitar,8,49,265,666
n02676566_4430.JPEG,520,848,guitar,257,25,480,563
n02676566_4521.JPEG,400,400,guitar,14,75,97,315
n02676566_4521.JPEG,400,400,guitar,83,74,170,314
n02676566_4521.JPEG,400,400,guitar,160,77,244,317
n02676566_4521.JPEG,400,400,guitar,233,77,318,317
n02676566_4521.JPEG,400,400,guitar,306,80,395,318
n02676566_6904.JPEG,500,334,guitar,1,1,500,334
n02676566_7018.JPEG,500,333,guitar,31,29,482,319
n02676566_4251.JPEG,375,500,guitar,110,22,287,473
n02676566_6178.JPEG,500,375,guitar,29,46,435,212
n02676566_8384.JPEG,362,500,guitar,14,1,347,490
n02676566_7282.JPEG,329,500,guitar,59,90,200,483
n02676566_4042.JPEG,208,438,guitar,20,4,182,433
n02676566_2325.JPEG,449,750,guitar,116,22,362,654
n02676566_3660.JPEG,600,800,guitar,22,1,547,754
n02676566_2025.JPEG,480,720,guitar,126,15,361,699
n02676566_4860.JPEG,100,100,guitar,33,5,68,94
n02676566_2100.JPEG,380,232,guitar,35,25,372,216
n02676566_3127.JPEG,500,375,guitar,128,2,365,363
n02676566_7170.JPEG,500,375,guitar,55,146,425,375
n02676566_4081.JPEG,200,200,guitar,1,1,200,200
n02676566_781.JPEG,200,200,guitar,66,1,136,197
n02676566_511.JPEG,500,332,guitar,1,1,421,332
n02676566_319.JPEG,384,782,guitar,42,16,336,757
n02676566_1157.JPEG,672,1511,guitar,44,26,654,1484
n02676566_8886.JPEG,375,500,guitar,1,1,262,465
n02676566_6928.JPEG,500,333,guitar,16,244,401,333
n02676566_4905.JPEG,160,400,guitar,4,4,158,395
n02676566_4577.JPEG,200,203,guitar,3,2,198,201
n02676566_6823.JPEG,500,375,guitar,1,121,499,374
n02676566_202.JPEG,200,200,guitar,1,3,197,158
n02676566_2330.JPEG,500,375,guitar,9,14,498,370
n02676566_3287.JPEG,500,333,guitar,34,214,433,333
n02676566_8910.JPEG,500,334,guitar,32,40,409,334
n02676566_8723.JPEG,333,500,guitar,43,25,294,482
n02676566_4346.JPEG,213,212,guitar,1,1,213,212
n02676566_8086.JPEG,335,500,guitar,37,253,275,363
n02676566_8895.JPEG,375,500,guitar,53,1,281,498
n02676566_162.JPEG,500,375,guitar,1,171,488,375
n02676566_7234.JPEG,333,500,guitar,67,217,175,307
n02676566_2876.JPEG,618,1530,guitar,29,41,588,1502
n02676566_4967.JPEG,175,264,guitar,1,137,130,264
n02676566_7891.JPEG,405,500,guitar,1,253,349,477
n02676566_658.JPEG,250,250,guitar,18,8,195,231
n02676566_6251.JPEG,500,333,guitar,43,1,499,333
n02676566_7362.JPEG,500,305,guitar,5,5,493,298
n02676566_3781.JPEG,113,264,guitar,9,3,106,261
n02676566_4706.JPEG,500,375,guitar,156,1,500,375
n02676566_739.JPEG,244,348,guitar,43,178,190,243
n02676566_3721.JPEG,200,200,guitar,61,2,139,198
n02676566_1492.JPEG,550,233,guitar,18,19,535,212
n02676566_6349.JPEG,332,500,guitar,67,36,261,315
n02676566_8474.JPEG,341,500,guitar,17,1,325,483
n02676566_6293.JPEG,500,375,guitar,25,157,491,335
n02676566_3876.JPEG,500,375,guitar,61,11,499,369
n02676566_8810.JPEG,375,500,guitar,169,57,356,212
n02676566_8716.JPEG,500,333,guitar,17,167,451,333
n02676566_5591.JPEG,500,375,guitar,205,173,429,345
n02676566_8888.JPEG,500,375,guitar,280,8,423,347
n02676566_1914.JPEG,266,248,guitar,9,24,240,237
n02676566_3393.JPEG,284,447,guitar,24,168,261,339
n02676566_6918.JPEG,500,483,guitar,15,1,495,475
n02676566_4130.JPEG,700,287,guitar,1,1,700,287
n02676566_2111.JPEG,213,213,guitar,1,1,212,213
n02676566_5020.JPEG,400,400,guitar,130,3,284,389
n02676566_8055.JPEG,500,326,guitar,37,39,201,326
n02676566_4074.JPEG,211,500,guitar,5,1,207,498
n02676566_2380.JPEG,298,592,guitar,22,12,275,537
n02676566_3259.JPEG,352,288,guitar,109,1,229,239
n02676566_3525.JPEG,250,250,guitar,1,4,248,247
n02676566_4426.JPEG,333,500,guitar,1,1,333,500
n02676566_6738.JPEG,500,155,guitar,25,26,484,103
n02676566_4189.JPEG,402,600,guitar,12,1,378,581
n02676566_8625.JPEG,500,375,guitar,12,2,163,363
n02676566_8625.JPEG,500,375,guitar,156,27,276,330
n02676566_8625.JPEG,500,375,guitar,257,30,355,302
n02676566_8625.JPEG,500,375,guitar,331,57,403,263
n02676566_8625.JPEG,500,375,guitar,392,60,469,272
n02676566_475.JPEG,200,201,guitar,2,2,197,199
n02676566_4413.JPEG,500,319,guitar,65,12,456,304
n02676566_6951.JPEG,500,281,guitar,85,53,158,209
